experiment n.,Input transform,Output transform,Reconstruction Loss,Latent Space,Bioma Autoencoder,Domain Autoencoder,Activation Encoder,Activation Decoder,Activation Latent,CV folds,Epochs,Batch Size,Learning Rate Scheduler,Learning Rate,Optimizer,best_lost_epoch,loss,loss_min,loss_max,bioma_loss,bioma_loss_min,bioma_loss_max,domain_loss,domain_loss_min,domain_loss_max,latent_loss,latent_loss_min,latent_loss_max,bioma_mse,bioma_mse_min,bioma_mse_max,bioma_mae,bioma_mae_min,bioma_mae_max,bioma_mape,bioma_mape_min,bioma_mape_max,bioma_BrayCurtis,bioma_BrayCurtis_min,bioma_BrayCurtis_max,bioma_pearson_corr,bioma_pearson_corr_min,bioma_pearson_corr_max,bioma_jensen_shannon_divergence,bioma_jensen_shannon_divergence_min,bioma_jensen_shannon_divergence_max,domain_mse,domain_mse_min,domain_mse_max,domain_mae,domain_mae_min,domain_mae_max,domain_mape,domain_mape_min,domain_mape_max,domain_BrayCurtis,domain_BrayCurtis_min,domain_BrayCurtis_max,domain_pearson_corr,domain_pearson_corr_min,domain_pearson_corr_max,domain_jensen_shannon_divergence,domain_jensen_shannon_divergence_min,domain_jensen_shannon_divergence_max,latent_mae,latent_mae_min,latent_mae_max
234,Percentage,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,81,9.296588924952918,9.23556545802525,9.378129141671318,4.648282527923584,4.617767333984375,4.689047813415527,4.648282527923584,4.617767333984375,4.689047813415527,2.381014019192662e-05,7.969095349835698e-06,3.444952017161995e-05,0.000140166754135862,0.00013641826808452606,0.00014698240556754172,0.0014316033339127898,0.0014159707352519035,0.0014556065434589982,14596.5625,13579.3115234375,15936.7294921875,0.5151607394218445,0.5092036724090576,0.523998498916626,0.5828158855438232,0.5683168172836304,0.597536027431488,1.2486460208892822,1.2174488306045532,1.3125172853469849,0.000140166754135862,0.00013641826808452606,0.00014698240556754172,0.0014316033339127898,0.0014159706188365817,0.0014556065434589982,14596.560546875,13579.3115234375,15936.724609375,0.5151607394218445,0.5092036724090576,0.523998498916626,0.5828158855438232,0.5683168172836304,0.597536027431488,1.2486460208892822,1.2174488306045532,1.3125172853469849,2.3810491256881505e-05,7.970857041073032e-06,3.444952017161995e-05
235,Percentage,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.206608009338378,8.808918680463519,9.377247129167829,4.585892677307129,4.3177876472473145,4.688617706298828,4.614989280700684,4.463290214538574,4.688618183135986,0.005726937670260668,1.1700322829710785e-05,0.02784033678472042,0.00012216797040309757,4.643057400244288e-05,0.00014697026927024126,0.0013506101677194238,0.001010547624900937,0.0014554774388670921,13929.744140625,10688.6767578125,15920.3720703125,0.48613491654396057,0.3639114797115326,0.5239521861076355,0.6164380311965942,0.5682345628738403,0.7656818628311157,1.1568783521652222,0.7610350847244263,1.3119920492172241,0.00013224153371993452,9.68031890806742e-05,0.00014696549624204636,0.0013906399253755808,0.0012108705705031753,0.0014553740620613098,14199.0283203125,12056.4970703125,15907.1376953125,0.5004805326461792,0.43570154905319214,0.52391517162323,0.6085942387580872,0.5682329535484314,0.7265587449073792,1.1974161863327026,0.9638971090316772,1.3118817806243896,0.005717133171856403,1.1700322829710785e-05,0.02779131568968296
236,Percentage,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 10 -> b,d -> 10 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,8.83722278050014,8.779059955051967,8.87118925367083,4.299779891967773,4.285053730010986,4.318016052246094,4.482176780700684,4.457549095153809,4.498900890350342,0.05526595190167427,0.03645728901028633,0.07111992686986923,4.406484731589444e-05,3.6768800782738253e-05,5.404904004535638e-05,0.000991739914752543,0.0009606939274817705,0.0010389673989266157,11095.8310546875,10109.62109375,12515.458984375,0.35752594470977783,0.3460475206375122,0.3746865391731262,0.7604625821113586,0.7460600137710571,0.7786064743995667,0.7559483647346497,0.6877877712249756,0.8404548764228821,0.00010384363122284412,9.741709800437093e-05,0.0001114337210310623,0.0012375740334391594,0.0012143544154241681,0.001266297185793519,12854.953125,11732.1376953125,14101.630859375,0.4456259608268738,0.43695229291915894,0.45615535974502563,0.7099621891975403,0.704664945602417,0.7154715061187744,1.0092039108276367,0.9438307285308838,1.0820749998092651,0.05524034425616264,0.03623300790786743,0.07081004977226257
237,Percentage,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,59,9.295445360456196,9.235619272504534,9.377112116132464,4.6476922035217285,4.617779731750488,4.688533306121826,4.6476922035217285,4.617779731750488,4.688533306121826,6.089960879762657e-05,4.522583549260162e-05,8.567127224523574e-05,0.00014016030763741583,0.00013640620454680175,0.0001469542330596596,0.0014314588624984026,0.001415666309185326,0.0014551521744579077,14584.1064453125,13573.6796875,15880.4072265625,0.5151087641716003,0.5090945363044739,0.5238355994224548,0.5827048420906067,0.56821209192276,0.5972893834114075,1.2481353282928467,1.2172352075576782,1.3117114305496216,0.00014016030763741583,0.00013640620454680175,0.0001469542330596596,0.0014314588624984026,0.001415666309185326,0.0014551522908732295,14584.1201171875,13573.6796875,15880.4404296875,0.5151088833808899,0.5090946555137634,0.5238356590270996,0.5827048420906067,0.56821209192276,0.5972893834114075,1.2481353282928467,1.2172355651855469,1.3117115497589111,6.0900976677658036e-05,4.522583549260162e-05,8.567811892135069e-05
238,Percentage,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.181001036507743,8.681711060660225,9.37714399610247,4.566643714904785,4.221885681152344,4.688540935516357,4.608877658843994,4.433056831359863,4.688540935516357,0.005480153486132622,5.78374310862273e-05,0.0267688799649477,0.00011831612937385216,2.717196912271902e-05,0.00014696897414978594,0.0013258254621177912,0.0008869455778039992,0.0014553827932104468,13674.7890625,9535.8671875,15884.171875,0.4772527813911438,0.31961601972579956,0.5239182710647583,0.6262679696083069,0.5682321190834045,0.8148130774497986,1.132796049118042,0.6396166086196899,1.3122529983520508,0.00013189148739911616,9.504878835286945e-05,0.00014696894504595548,0.0013855556026101112,0.0011855978518724442,0.0014553827932104468,14080.5361328125,11564.693359375,15884.16015625,0.4986584186553955,0.42664462327957153,0.5239182114601135,0.6102306842803955,0.5682321190834045,0.7346275448799133,1.1885861158370972,0.9185678958892822,1.3122528791427612,0.005481296684592962,5.78374310862273e-05,0.02677460014820099
239,Percentage,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,8.625136593409946,8.526930945260185,8.685326984950475,4.1254987716674805,4.064958095550537,4.165416717529297,4.437016010284424,4.40786075592041,4.469635009765625,0.06262101978063583,0.054111141711473465,0.07324501127004623,1.8212438590126112e-05,1.274236183235189e-05,2.166593912988901e-05,0.0007621835684403777,0.000735446868930012,0.0008262722403742373,8866.361328125,7931.9990234375,9657.12890625,0.27525943517684937,0.26532629132270813,0.297872394323349,0.858465850353241,0.8398610949516296,0.8691297173500061,0.5368221402168274,0.4913023114204407,0.5768198370933533,9.84221333055757e-05,9.318700904259458e-05,0.00010756308620329946,0.0011871096212416887,0.0011672526597976685,0.0012119110906496644,11975.44921875,10955.869140625,13194.90625,0.42754095792770386,0.42007339000701904,0.4366649389266968,0.7249253392219543,0.7202290892601013,0.7290225625038147,0.9368758201599121,0.8956114053726196,1.0029467344284058,0.06258426606655121,0.053964901715517044,0.07320506125688553
240,Percentage,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,42,9.295456641060966,9.2356903893607,9.376888411385673,4.647646903991699,4.617746829986572,4.688405513763428,4.647646903991699,4.617746829986572,4.688405513763428,0.00016227754531428218,7.764896145090461e-05,0.00023341171618085355,0.00014015207125339657,0.00013640594261232764,0.0001469621784053743,0.0014315292937681079,0.0014159808633849025,0.0014551010681316257,14592.8984375,13590.6474609375,15866.8837890625,0.5151340961456299,0.5092072486877441,0.5238173604011536,0.5828341245651245,0.5688419342041016,0.5971546769142151,1.2482115030288696,1.2173715829849243,1.3119648694992065,0.0001401520858053118,0.0001364059717161581,0.0001469621784053743,0.0014315294101834297,0.0014159809798002243,0.0014551010681316257,14592.9013671875,13590.6474609375,15866.8837890625,0.5151340961456299,0.5092073678970337,0.5238173604011536,0.5828341245651245,0.5688419342041016,0.5971546769142151,1.2482115030288696,1.2173717021942139,1.3119648694992065,0.00016227838932536542,7.764896145090461e-05,0.00023341171618085355
241,Percentage,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,9.175845527648928,8.655821119035993,9.37711661202567,4.562521934509277,4.201281547546387,4.68854284286499,4.607761859893799,4.427479267120361,4.68854284286499,0.005561020225286484,1.3496669453161303e-05,0.02706066146492958,0.00011819264909718186,2.655546268215403e-05,0.00014696821745019406,0.0013232565252110362,0.0008741396595723927,0.001455359160900116,13600.166015625,9166.9189453125,15882.376953125,0.4763321280479431,0.31502673029899597,0.5239097476005554,0.627960205078125,0.5682355165481567,0.8232802152633667,1.1280324459075928,0.6158023476600647,1.3122317790985107,0.0001319287985097617,9.523629705654457e-05,0.00014696821745019406,0.0013849724782630801,0.0011827194830402732,0.001455359160900116,14029.5732421875,11313.958984375,15882.3720703125,0.4984494149684906,0.4256129860877991,0.5239097476005554,0.6098247766494751,0.5682355165481567,0.7326033115386963,1.187233805656433,0.9118096232414246,1.3122317790985107,0.005561391822993755,1.349664216832025e-05,0.02706252411007881
242,Percentage,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 100 -> b,d -> 100 -> b,sigmoid,sigmoid,sigmoid,5,100,128,"lr=0.01,k=0.92",0.01,Adam,99,8.595574487958636,8.502630914960589,8.65480545588902,4.094056129455566,4.038163185119629,4.127976417541504,4.439754962921143,4.408152103424072,4.473866939544678,0.06176380440592766,0.05631574988365173,0.07534456998109818,1.5786648873472586e-05,1.1837993042718153e-05,1.8571816326584667e-05,0.000722570694051683,0.0007028557010926306,0.0007362308097071946,8308.1962890625,7381.6962890625,9199.36328125,0.26106348633766174,0.25364571809768677,0.2656073570251465,0.8750888109207153,0.8702612519264221,0.8779005408287048,0.4943321645259857,0.45461979508399963,0.5278433561325073,9.846246393863112e-05,9.081055759452283e-05,0.00010761494922917336,0.001190526643767953,0.0011674364795908332,0.0012128131929785013,11983.916015625,10848.6396484375,13139.6357421875,0.42876559495925903,0.4201381802558899,0.4369881749153137,0.7238494157791138,0.7159996628761292,0.7299279570579529,0.9406877756118774,0.8815466165542603,1.0037041902542114,0.06172577291727066,0.05625414103269577,0.0752456933259964
243,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,97,9.567434828622002,9.34360831124442,9.834807395935059,4.7568817138671875,4.67174768447876,4.863792419433594,4.729561805725098,4.67174768447876,4.773168087005615,0.08099209517240524,7.512566662626341e-05,0.4001564383506775,9.675376892089844,9.504244804382324,9.851247787475586,2.76668119430542,2.7248635292053223,2.8111202716827393,14453.6767578125,13489.080078125,15439.8525390625,0.5241636633872986,0.5131170153617859,0.5327528119087219,0.5713128447532654,0.5547397136688232,0.5942115187644958,,,,9.675376892089844,9.504243850708008,9.85124683380127,2.76668119430542,2.7248635292053223,2.8111202716827393,14452.958984375,13485.7138671875,15439.6376953125,0.5241588354110718,0.5131169557571411,0.5327528119087219,0.5713209509849548,0.5547844171524048,0.5942113995552063,,,,0.08104042708873749,7.512566662626341e-05,0.4001564383506775
244,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,25,9.23851261138916,8.909413065229144,9.395877156938825,4.607804298400879,4.3950114250183105,4.701236248016357,4.623207092285156,4.481753826141357,4.693393707275391,0.007501901593059301,0.00011221018939977512,0.032647911459207535,9.67497730255127,9.50455379486084,9.85141658782959,2.766669511795044,2.7248730659484863,2.8111350536346436,13812.388671875,11143.94921875,15885.7177734375,0.49314388632774353,0.39669206738471985,0.5247901082038879,0.6103001832962036,0.5704215168952942,0.739678680896759,1.1803243160247803,0.8547284603118896,1.3157097101211548,9.675176620483398,9.50455379486084,9.851415634155273,2.766676664352417,2.7248730659484863,2.8111350536346436,14197.251953125,13058.697265625,15884.880859375,0.502723217010498,0.444527268409729,0.5247890949249268,0.6060546040534973,0.5704482793807983,0.7184394001960754,1.2092326879501343,1.0072963237762451,1.3145973682403564,0.007465187460184097,0.0001122108951676637,0.03223496675491333
245,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 10 -> b,d -> 10 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,93,9.300494956970216,9.24223518371582,9.38364805494036,4.649883270263672,4.620689392089844,4.69158411026001,4.649674415588379,4.619214057922363,4.690820217132568,0.0009373716893605888,4.0510745748179033e-05,0.0023318431340157986,9.675451278686523,9.504607200622559,9.851102828979492,2.766683578491211,2.724877119064331,2.811119556427002,14529.3173828125,13350.306640625,16051.2724609375,0.5154011845588684,0.5100016593933105,0.525231122970581,0.5829359292984009,0.5681524872779846,0.6007184982299805,1.2498486042022705,1.218475341796875,1.3193359375,9.675450325012207,9.504603385925293,9.851101875305176,2.766683340072632,2.7248764038085938,2.811119556427002,14524.9736328125,13348.5576171875,16031.0986328125,0.515385627746582,0.510001003742218,0.5251644849777222,0.5829485058784485,0.568178117275238,0.6007177829742432,1.2498142719268799,1.218545913696289,1.3186124563217163,0.0009114309214055538,3.447671770118177e-05,0.002327142981812358
246,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,97,9.75681482042585,9.442049707685198,10.668041910443987,4.756565570831299,4.6676788330078125,4.932003498077393,4.757772922515869,4.67197322845459,4.9340596199035645,0.24247650802135468,0.00989492330700159,0.8019786477088928,9.675634384155273,9.504837036132812,9.851181030273438,2.7666893005371094,2.7248804569244385,2.811116933822632,14820.6220703125,13295.919921875,16278.84375,0.5233137011528015,0.5188454389572144,0.5274083614349365,0.581497073173523,0.5545580983161926,0.6041685342788696,,,,9.67563533782959,9.504834175109863,9.851181030273438,2.7666893005371094,2.7248804569244385,2.811116933822632,14817.458984375,13295.919921875,16266.873046875,0.5233696699142456,0.5189746618270874,0.5273427367210388,0.5815942287445068,0.5545580983161926,0.6042174696922302,,,,0.24207589030265808,0.007867923006415367,0.8020026683807373
247,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,96,9.417646380833215,8.991722924368721,9.719216891697474,4.609623908996582,4.265017509460449,4.739891052246094,4.692160606384277,4.660208225250244,4.739105701446533,0.11586274206638336,0.0014316873857751489,0.24175509810447693,9.674670219421387,9.503982543945312,9.851428031921387,2.766650676727295,2.724850654602051,2.811126708984375,13003.068359375,7999.8125,14845.8671875,0.48741522431373596,0.3477573096752167,0.5278265476226807,0.6165099740028381,0.5660810470581055,0.7845153212547302,1.164522409439087,0.664405345916748,1.3376647233963013,9.675395011901855,9.504000663757324,9.851517677307129,2.7666800022125244,2.7248525619506836,2.8111307621002197,14394.697265625,13877.7529296875,14932.724609375,0.5207542777061462,0.5133433938026428,0.5280024409294128,0.5811854600906372,0.5660819411277771,0.6053658723831177,1.2818571329116821,1.2410686016082764,1.3419464826583862,0.11586762964725494,0.0013668996980413795,0.24184688925743103
248,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,58,8.998901775905065,8.854031154087611,9.218607085091728,4.461831092834473,4.318055629730225,4.659907817840576,4.482863903045654,4.444616794586182,4.529096603393555,0.05420750379562378,0.014669589698314667,0.07871179282665253,9.673955917358398,9.503150939941406,9.849596977233887,2.7666304111480713,2.7248282432556152,2.811081886291504,11914.755859375,9119.5869140625,14109.3173828125,0.43050020933151245,0.3721092641353607,0.5115153789520264,0.698506236076355,0.5845485925674438,0.7669212818145752,0.9604963064193726,0.7347323298454285,1.2311023473739624,9.6740140914917,9.502917289733887,9.85006332397461,2.7666399478912354,2.724822759628296,2.8110909461975098,12464.3310546875,11485.4638671875,13546.8486328125,0.43940240144729614,0.43320271372795105,0.44476190209388733,0.7129369974136353,0.6981106400489807,0.7238183617591858,0.9949424862861633,0.9633331298828125,1.0502629280090332,0.05415800213813782,0.014588680118322372,0.07886701822280884
249,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 512 -> 256 -> 100 -> 256 -> 512 -> b,d -> 32 -> 16 -> 100 -> 256 -> 512 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,97,9.563833808898925,9.428256443568639,9.853063719613212,4.717307090759277,4.679746150970459,4.758571147918701,4.714041233062744,4.6521992683410645,4.758571147918701,0.1324857473373413,4.628659735317342e-05,0.5211174488067627,9.675554275512695,9.504501342773438,9.851268768310547,2.7666897773742676,2.724870204925537,2.8111255168914795,14825.357421875,13569.91015625,16123.6103515625,0.5249049067497253,0.5168558359146118,0.5280842185020447,0.577762246131897,0.5539641976356506,0.5987821817398071,,,,9.675558090209961,9.5045166015625,9.851268768310547,2.7666897773742676,2.724870443344116,2.8111252784729004,14830.3076171875,13569.9072265625,16123.6103515625,0.5249506235122681,0.5168778300285339,0.5280842781066895,0.5779010057449341,0.5539641976356506,0.5987821221351624,,,,0.1324918121099472,4.628660099115223e-05,0.5211754441261292
250,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 256 -> 100 -> 256 -> b,d -> 16 -> 100 -> 256 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,78,9.402420180184498,8.695209503173828,9.66128785269601,4.598447799682617,4.203919410705566,4.734273433685303,4.650143623352051,4.455228328704834,4.735812664031982,0.15382824838161469,0.03606158494949341,0.28362029790878296,9.674844741821289,9.504707336425781,9.851197242736816,2.766653060913086,2.7248764038085938,2.8111252784729004,13108.25,6545.1591796875,16098.0966796875,0.4853193759918213,0.3253498077392578,0.5311547517776489,0.6247424483299255,0.5597257018089294,0.8130688071250916,1.1510987281799316,0.5619374513626099,1.3544797897338867,9.675149917602539,9.504682540893555,9.851151466369629,2.766671657562256,2.72487473487854,2.8111233711242676,14001.7294921875,10909.69921875,16037.3837890625,0.5051015615463257,0.4240819811820984,0.5304386019706726,0.6088617444038391,0.5589262843132019,0.7342809438705444,1.2258628606796265,0.9219560623168945,1.3580777645111084,0.15393778681755066,0.03593955934047699,0.28381234407424927
251,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,100,b -> 100 -> b,d -> 100 -> b,tanh,tanh,tanh,5,100,128,none,constant = 0.01,Adam,77,9.13682964869908,8.681759289332799,9.410283497401647,4.333808422088623,4.227309226989746,4.407124996185303,4.468877792358398,4.4134602546691895,4.544729709625244,0.33414357900619507,0.030378282070159912,0.502560555934906,9.672682762145996,9.50191593170166,9.848170280456543,2.7665677070617676,2.724759817123413,2.810999870300293,9020.60546875,6975.939453125,10504.203125,0.3741545081138611,0.3368823230266571,0.3909452557563782,0.7561295628547668,0.7244005799293518,0.8086178302764893,0.7596663236618042,0.6015579700469971,0.8463596701622009,9.673707008361816,9.502561569213867,9.849270820617676,2.766629934310913,2.724808931350708,2.8110718727111816,12030.9345703125,11046.5712890625,12903.2177734375,0.4340636134147644,0.42268693447113037,0.4390907287597656,0.7149497270584106,0.6963475942611694,0.7440888285636902,0.9703325033187866,0.9023553133010864,1.0154584646224976,0.3341732919216156,0.03057159297168255,0.5025265216827393
252,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 512 -> 256 -> 10 -> 256 -> 512 -> b,d -> 32 -> 16 -> 10 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,1,9.364278139386858,9.25831127166748,9.580822399684362,4.696844100952148,4.62915563583374,4.863934516906738,4.657026767730713,4.62915563583374,4.695073127746582,0.01040792278945446,0.0,0.05203961580991745,9.67529582977295,9.503714561462402,9.851253509521484,2.766679048538208,2.7248380184173584,2.811129331588745,14310.4501953125,13440.775390625,16022.6845703125,0.5160261392593384,0.5074982047080994,0.5207860469818115,0.5808774828910828,0.5639649033546448,0.59432053565979,,,,9.67529582977295,9.503714561462402,9.851253509521484,2.766679048538208,2.7248380184173584,2.811129331588745,14310.3935546875,13440.775390625,16022.6845703125,0.5160259008407593,0.5074982047080994,0.5207860469818115,0.5808771252632141,0.5639649033546448,0.59432053565979,1.2558538913726807,1.2145906686782837,1.3083089590072632,0.007028409279882908,0.0,0.035142045468091965
253,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 256 -> 10 -> 256 -> b,d -> 16 -> 10 -> 256 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,9,9.235938671657017,8.9384765625,9.38429001399449,4.604952812194824,4.404154300689697,4.692145347595215,4.617365837097168,4.466221332550049,4.692144870758057,0.013620160520076752,0.0,0.06810080260038376,9.67517375946045,9.504414558410645,9.851662635803223,2.7666757106781006,2.7248685359954834,2.811143398284912,14141.0419921875,11847.21484375,15650.7275390625,0.49533477425575256,0.40931424498558044,0.5238168239593506,0.6119116544723511,0.5747346878051758,0.7449771165847778,1.1814206838607788,0.87956303358078,1.3108506202697754,9.675180435180664,9.504414558410645,9.851662635803223,2.766676425933838,2.7248685359954834,2.811143398284912,14197.6748046875,12130.376953125,15650.7275390625,0.501289963722229,0.4390900731086731,0.5238168239593506,0.6073131561279297,0.5747346878051758,0.7219845652580261,1.1991288661956787,0.9681041240692139,1.3108506202697754,0.013595026917755604,0.0,0.06797513365745544
254,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,10,b -> 10 -> b,d -> 10 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,44,9.213975170680454,9.052209717886788,9.318251473563057,4.562322616577148,4.375231742858887,4.6604084968566895,4.587444305419922,4.490324974060059,4.653531074523926,0.0642080157995224,0.00431108707562089,0.18665315210819244,9.674725532531738,9.5045804977417,9.849625587463379,2.76666259765625,2.7248761653900146,2.8110814094543457,13498.84375,10455.880859375,16021.5703125,0.46944183111190796,0.38012099266052246,0.5242356657981873,0.6387760043144226,0.58160001039505,0.7513548731803894,1.1024967432022095,0.7948995232582092,1.3256906270980835,9.674924850463867,9.5045747756958,9.850483894348145,2.7666680812835693,2.7248756885528564,2.811103343963623,13788.3251953125,12235.9931640625,16005.181640625,0.4890348017215729,0.4475191831588745,0.5241010189056396,0.6220690011978149,0.5841116905212402,0.700533926486969,1.1532440185546875,0.990811824798584,1.312532901763916,0.06393859535455704,0.0045443931594491005,0.18431754410266876
255,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 512 -> 256 -> 50 -> 256 -> 512 -> b,d -> 32 -> 16 -> 50 -> 256 -> 512 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,54,9.197570555550712,9.051976612636022,9.40896579197475,4.668583869934082,4.622896671295166,4.739268779754639,4.521307945251465,4.405779838562012,4.65423059463501,0.007678876165300608,0.0,0.015466677956283092,9.675700187683105,9.505012512207031,9.85134506225586,2.766692876815796,2.7248904705047607,2.811128616333008,14967.146484375,13787.19921875,16691.87109375,0.51668781042099,0.5103646516799927,0.5273788571357727,0.5864570736885071,0.5714036226272583,0.6013295650482178,,,,9.674667358398438,9.505012512207031,9.849588394165039,2.766658067703247,2.7248904705047607,2.811068296432495,13365.546875,11005.3330078125,16691.87109375,0.4641832411289215,0.41911521553993225,0.5273788571357727,0.6739321351051331,0.5845821499824524,0.7525607347488403,1.0684306621551514,0.897024929523468,1.322574496269226,0.0078428341075778,0.0,0.01630369946360588
256,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 256 -> 50 -> 256 -> b,d -> 16 -> 50 -> 256 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,9,9.108060537065779,8.753790310450963,9.372054644993373,4.545929908752441,4.2600860595703125,4.715805530548096,4.5441389083862305,4.430774211883545,4.6554412841796875,0.01799132116138935,0.000807576987426728,0.06293030083179474,9.674166679382324,9.502063751220703,9.850741386413574,2.766645908355713,2.7248144149780273,2.8111143112182617,12670.455078125,8226.2177734375,14977.654296875,0.4589201509952545,0.34601783752441406,0.5174437165260315,0.6467640399932861,0.5587053298950195,0.7895185351371765,,,,9.674676895141602,9.502923011779785,9.851078033447266,2.766660213470459,2.7248306274414062,2.811116933822632,13454.806640625,10946.1884765625,14977.41796875,0.4711677134037018,0.42542189359664917,0.5165408849716187,0.6600548624992371,0.5778714418411255,0.7201575636863708,1.0934553146362305,0.9113006591796875,1.2570627927780151,0.017859330400824547,0.0008502414566464722,0.06272284686565399
257,CenterLogRatio,Softmax,LossCategoricalCrossentropyWrapper,50,b -> 50 -> b,d -> 50 -> b,relu,relu,relu,5,100,128,none,constant = 0.01,Adam,30,9.173746190752302,8.844035421098981,9.300461769104004,4.571166038513184,4.233459949493408,4.7405781745910645,4.548033237457275,4.457995414733887,4.594324588775635,0.054547518491744995,0.01414162665605545,0.1525804102420807,9.674699783325195,9.505122184753418,9.848848342895508,2.7666566371917725,2.7248880863189697,2.811067819595337,13228.775390625,7778.83642578125,16604.45703125,0.45460405945777893,0.32205653190612793,0.5259596705436707,0.662878155708313,0.5911173224449158,0.8218517303466797,,,,9.674446105957031,9.503386497497559,9.851390838623047,2.766653060913086,2.724841356277466,2.811131715774536,13076.5556640625,11252.0400390625,14336.78125,0.47206974029541016,0.43316084146499634,0.4905407726764679,0.6335718035697937,0.5883956551551819,0.7145143747329712,1.0960421562194824,0.9336104393005371,1.1980293989181519,0.05409163236618042,0.014325272291898727,0.1508362889289856
