	new00	new01	new02	new03	new04	new05	new06	new07	new08	new09	new10	new11	new12	new13	new14	new15	new16	new17	new18	new19	new20	new21	new22	new23	new24	new25	new26	new27	new28	new29	new30	new31	new32	new33	new34	new35	new36	new37	new38	new39	new40	new41	new42	new43	new44	new45	new46	new47
356083	1.2058407e-06	9.187569e-06	1.1905134e-06	7.1979457e-07	9.244894e-07	8.1008017e-07	1.1764565e-06	9.079749e-06	1.1940491e-06	1.1784658e-06	8.193538e-06	1.1997322e-06	1.1920336e-06	1.2277796e-06	1.2051718e-06	1.2089206e-06	1.0671856e-06	1.2143757e-06	1.1494295e-06	1.1061576e-06	1.2321862e-06	1.0686523e-06	1.1367949e-06	1.325629e-06	9.2227293e-07	1.1425412e-06	1.0442691e-06	8.446349e-07	9.375515e-07	8.018368e-07	8.1331666e-07	9.317713e-07	7.5087854e-07	9.996404e-07	9.338345e-07	7.9655325e-07	1.0018076e-06	1.5368396e-06	8.086638e-07	9.734529e-07	2.4324584e-06	8.104662e-07	8.9546114e-07	1.7318745e-06	8.041949e-07	7.7677265e-07	1.1445223e-06	6.5079985e-07
879040	1.0435995e-05	3.091829e-06	1.2041088e-05	2.9955554e-05	1.09100165e-05	2.8395652e-05	1.2290512e-05	3.066914e-06	1.1947452e-05	1.2303433e-05	2.8717018e-06	1.1795343e-05	1.1992932e-05	5.034952e-06	1.1645827e-05	1.1367746e-05	1.3622367e-05	1.1388201e-05	1.1817904e-05	1.2822411e-05	1.0927579e-05	1.299967e-05	1.9081475e-05	9.076723e-06	1.2180653e-05	2.1072157e-05	1.1080091e-05	2.7473767e-05	1.1588531e-05	2.4146839e-05	2.8742948e-05	1.8403673e-05	3.1806117e-05	2.9451494e-05	1.6145488e-05	3.214253e-05	2.8145776e-05	2.4193001e-05	3.2016833e-05	2.9319284e-05	4.6783083e-05	3.197565e-05	3.0435836e-05	2.8083217e-05	3.2045424e-05	2.7269394e-05	2.3270552e-05	2.9311419e-05
210344	0.0009861148	0.002105354	0.00086498377	0.0007183251	0.0003884933	0.0005725999	0.0008825855	0.0021060407	0.0008626346	0.0008768011	0.0021024463	0.0008595795	0.0008625487	0.0014593521	0.0008572638	0.00083632104	0.0007691788	0.0008544363	0.00075793854	0.00069248484	0.00085169723	0.00073432096	0.00064772594	0.0008588896	0.0005060345	0.0006395012	0.000757566	0.0005551058	0.00040084662	0.00061852904	0.0006915767	0.0006129216	0.0006067943	0.00046419926	0.0006434695	0.00050991145	0.00047284106	0.00079788343	0.00049082877	0.00047244728	0.0011879046	0.00048182922	0.00046074594	0.00095460354	0.00046395723	0.00042269492	0.0005892247	0.00034562947
4350559	0.0014762245	0.0033284314	0.001508862	0.00035731628	0.00038547406	0.0003913939	0.0015109336	0.0033029777	0.001506444	0.001512549	0.0031176787	0.0015019426	0.0015058633	0.0008385236	0.0014959765	0.0014431113	0.0012119821	0.0014822216	0.0012581876	0.0010975024	0.0014714629	0.0013934814	0.00085718144	0.0016481734	0.0009190692	0.0008451219	0.0018331517	0.00042844508	0.00040859825	0.00047075766	0.00040741396	0.00057793537	0.00032612155	0.0003622751	0.00043189255	0.0002954495	0.00038481154	0.0003373123	0.0002884025	0.00038849728	0.00032250094	0.00028314895	0.00036662666	0.0003244861	0.0002679335	0.00034531084	0.00030403087	0.00015950995
1069213	0.00068264565	0.00047579463	0.0007509335	0.0002658589	0.00045404397	0.00030732594	0.0007431392	0.0004730735	0.00075124396	0.0007463931	0.00045780058	0.00075116276	0.00075078954	0.00042032253	0.00075026404	0.0007359369	0.00062963756	0.0007471897	0.0006856025	0.00065482775	0.0007443291	0.0007381321	0.00080453354	0.00078268565	0.00037736926	0.0008700563	0.0007758807	0.00034260625	0.00048206025	0.00032989946	0.0003392349	0.00072783465	0.00025153742	0.00040892937	0.0005153496	0.00024297638	0.00044265276	0.000491385	0.00024165567	0.00044422608	0.0005276279	0.00023912963	0.00041870598	0.00045248456	0.00022923587	0.0003968101	0.00045793958	0.00014824934
624858	6.018581e-06	0.0012995626	5.8800492e-06	7.610315e-07	1.487906e-06	1.0711818e-06	5.73226e-06	0.0012812947	5.9016584e-06	5.7719394e-06	0.001118492	5.93063e-06	5.8827914e-06	9.38106e-06	5.9444315e-06	5.763589e-06	3.9654465e-06	5.930806e-06	4.5619818e-06	3.2611088e-06	5.917619e-06	4.7297785e-06	1.6521445e-06	7.2462904e-06	6.3486204e-06	1.5070532e-06	7.062413e-06	1.2186276e-06	1.5063807e-06	1.5467326e-06	9.2675396e-07	1.0984353e-06	8.155468e-07	7.9831096e-07	1.0036273e-06	7.53891e-07	8.314224e-07	1.5174725e-06	7.2817204e-07	7.720493e-07	2.4372023e-06	7.093039e-07	6.5512654e-07	1.6705637e-06	6.611677e-07	5.683988e-07	9.304315e-07	3.9930683e-07
4369011	0.0023015323	0.00077709515	0.0022680163	0.000659031	0.0007224875	0.0009243994	0.0022792236	0.0007818675	0.002266519	0.0022754264	0.00081362826	0.002264888	0.0022655833	0.0014258593	0.0022643236	0.0022395414	0.0019706085	0.0022678745	0.0021659816	0.0020071073	0.002313156	0.0023172414	0.0018849774	0.0024536778	0.0019807934	0.0018524647	0.0032158503	0.000999602	0.0007600793	0.00091957406	0.0006908631	0.0009233135	0.00075580925	0.00091807736	0.0006513439	0.0009581424	0.00092239113	0.00027629815	0.0010072924	0.0010270878	0.00017811035	0.0010320075	0.0011748645	0.00022165437	0.0010786008	0.0014454932	0.00037813987	0.0012776734
654742	0.00042955801	4.609926e-05	0.0005037936	0.0004937157	0.0002533216	0.0003409788	0.00050391	4.58786e-05	0.0005030708	0.0005052522	4.4743578e-05	0.00050173927	0.0005041683	0.00017480917	0.00050042814	0.00050860486	0.00056428905	0.0004979242	0.00052492594	0.0005130596	0.00048669882	0.0005032904	0.0005264333	0.00043049292	0.0001864646	0.0005319641	0.00031503176	0.00033269124	0.00026359988	0.0003780513	0.0005010711	0.00044710137	0.00037557253	0.00028220055	0.00042186884	0.00025953678	0.00029506258	0.0010499945	0.00023983467	0.0002981365	0.002374362	0.0002307168	0.00029174786	0.0013460688	0.00021338197	0.00025027563	0.00052472815	0.00012788504
367995	0.00063596666	0.00071019144	0.0006993291	0.00043990242	0.0003353859	0.00052374013	0.000700628	0.0007038984	0.0006980892	0.0007020026	0.0006541173	0.0006958851	0.0006994148	0.00037955545	0.0006935808	0.0007011786	0.0008596097	0.000689465	0.0007823661	0.00086598005	0.00068453094	0.00086005725	0.00076526625	0.0006643013	0.0010862148	0.0007279729	0.0008859036	0.0005472749	0.00034886124	0.00055979827	0.00044195083	0.0003949496	0.00047864448	0.00043020063	0.0003264987	0.0005315196	0.00042111904	0.0005061844	0.00054280437	0.00042373213	0.0011169047	0.0005472127	0.00041141905	0.00061111874	0.0005530227	0.00040635018	0.0003278316	0.00051248254
833645	9.387201e-07	1.022904e-06	9.2857806e-07	1.0437025e-06	1.0634924e-06	1.0409366e-06	9.3279687e-07	1.0232005e-06	9.276181e-07	9.3208934e-07	1.0306605e-06	9.2618694e-07	9.279415e-07	1.0282225e-06	9.249277e-07	9.23319e-07	9.655647e-07	9.2324774e-07	9.693384e-07	1.0212719e-06	9.2409863e-07	1.0156689e-06	1.1560311e-06	9.149959e-07	9.4707667e-07	1.189328e-06	9.221049e-07	1.0333673e-06	1.0576489e-06	1.0032954e-06	1.03028e-06	1.0477844e-06	1.0568635e-06	1.0709623e-06	1.0128522e-06	1.0914413e-06	1.0648272e-06	1.0088457e-06	1.1005718e-06	1.0735374e-06	9.645709e-07	1.1062241e-06	1.0982034e-06	9.916214e-07	1.1194546e-06	1.1374053e-06	1.0333638e-06	1.1676964e-06
800292	9.06264e-07	9.930885e-07	8.979768e-07	1.0297139e-06	1.039362e-06	1.0328704e-06	9.024266e-07	9.937175e-07	8.9707584e-07	9.015753e-07	1.0034726e-06	8.9578066e-07	8.975016e-07	9.532267e-07	8.947411e-07	8.957158e-07	9.57467e-07	8.93628e-07	9.4570504e-07	1.003161e-06	8.9539895e-07	9.861462e-07	1.1166034e-06	8.8650444e-07	9.2215686e-07	1.1425924e-06	8.87382e-07	1.0238678e-06	1.0330085e-06	9.778508e-07	1.0069091e-06	1.0314121e-06	1.0503745e-06	1.0573078e-06	1.0011771e-06	1.0991397e-06	1.0491237e-06	9.662583e-07	1.1112779e-06	1.0678061e-06	8.650134e-07	1.1189202e-06	1.1114784e-06	9.334408e-07	1.1369447e-06	1.1789914e-06	1.0040485e-06	1.2102031e-06
217929	0.003178632	0.0010464817	0.0033648189	0.0007122692	0.0011362227	0.0009414484	0.003293751	0.0010451508	0.0033807382	0.0033073428	0.0010240816	0.0034054422	0.003374874	0.002022688	0.003429165	0.0034877574	0.0028431995	0.0034700555	0.0032279235	0.0026892133	0.0035306404	0.0029800113	0.0025204166	0.0034832254	0.0015206169	0.0024986546	0.0026692199	0.0010470541	0.0012080929	0.001115878	0.00083766255	0.0016654208	0.0007375111	0.00089539925	0.0011812636	0.00072380475	0.0009474365	0.00065835274	0.00070881203	0.00093441765	0.00048019356	0.00069536065	0.0008530518	0.0005660404	0.0006548058	0.00076939166	0.00073246256	0.00037176392
592301	9.2389865e-07	9.865743e-07	9.246447e-07	1.0354036e-06	1.089959e-06	1.0594576e-06	9.271492e-07	9.86528e-07	9.241736e-07	9.267649e-07	9.905491e-07	9.2358755e-07	9.24472e-07	9.2239355e-07	9.232867e-07	9.287494e-07	9.836402e-07	9.237567e-07	1.0058341e-06	1.0645821e-06	9.3070804e-07	1.0565487e-06	1.2152282e-06	9.276436e-07	9.91875e-07	1.2571262e-06	9.3897546e-07	1.0549039e-06	1.0863067e-06	1.0021929e-06	1.0192048e-06	1.1072868e-06	1.0686324e-06	1.0982504e-06	1.0447584e-06	1.1396264e-06	1.0900986e-06	1.0072096e-06	1.157271e-06	1.1065583e-06	9.573594e-07	1.1678662e-06	1.1494736e-06	9.804903e-07	1.1928038e-06	1.2273562e-06	1.039152e-06	1.3287981e-06
922761	3.1136963e-07	6.343174e-08	4.14937e-07	2.754668e-05	6.106317e-06	1.7652528e-05	4.220482e-07	6.235257e-08	4.101406e-07	4.2552648e-07	5.3316363e-08	4.0211225e-07	4.1223637e-07	8.026456e-08	3.9379478e-07	3.7519072e-07	4.660091e-07	3.7875992e-07	4.0986635e-07	4.8322465e-07	3.5458814e-07	5.2504356e-07	8.864452e-07	2.7455792e-07	3.5690052e-06	1.0678987e-06	7.4320883e-07	1.5333626e-05	6.0907328e-06	1.3135596e-05	2.3327262e-05	5.1784896e-06	2.6246444e-05	1.9035979e-05	9.338047e-06	2.3385659e-05	1.7251534e-05	4.6269048e-05	2.2862747e-05	1.7280801e-05	0.00014579037	2.2751328e-05	1.7255126e-05	6.817986e-05	2.2996843e-05	1.2424642e-05	2.7993778e-05	2.3995624e-05
810700	0.000813442	0.0010212677	0.00069790235	0.00045950865	0.00031111046	0.00045096833	0.00071700546	0.0010218768	0.0006945602	0.0007116075	0.0010308572	0.00068971637	0.00069428305	0.0012894578	0.0006852093	0.00064704975	0.0005398454	0.0006778353	0.0005478993	0.0005246655	0.00067296805	0.0005704098	0.00054802373	0.0007495565	0.00035553557	0.0005551112	0.0007758156	0.0004581953	0.00032636558	0.00043677157	0.0004851909	0.00046168914	0.0004363379	0.0004962987	0.00042027506	0.0004334208	0.0005048409	0.00041479836	0.0004356588	0.0005447274	0.00048228272	0.00043702513	0.000610079	0.00042209355	0.0004391051	0.0006832247	0.0004033613	0.00042650857
1111883	0.00816735	0.007653494	0.007195991	0.0021555694	0.0023481185	0.0027743517	0.0074173925	0.007738902	0.007148288	0.007368277	0.008424727	0.0070747356	0.007153882	0.010539734	0.0070005734	0.006563213	0.005637406	0.0068591847	0.00527736	0.0043152827	0.00660491	0.005635889	0.0030919567	0.006661473	0.0062843948	0.0030006499	0.008158876	0.0029594786	0.0024141844	0.003647829	0.0023053745	0.0027967086	0.0022447763	0.0017782972	0.0021923652	0.002113587	0.0018644002	0.0008606108	0.0020324537	0.0018298961	0.000394737	0.0019829706	0.0017014006	0.00066063454	0.0018656529	0.0016346663	0.0012507986	0.0012029498
814282	0.00020946708	7.0531794e-05	0.0002264946	0.00012103305	8.557839e-05	0.0001171519	0.00022709192	7.058471e-05	0.00022601879	0.0002273762	7.173783e-05	0.00022511829	0.00022643087	0.00016298032	0.00022415348	0.00022306744	0.0002690788	0.00022246443	0.00023818575	0.00028432003	0.00022152514	0.00026787285	0.0002588339	0.00022706551	7.0928916e-05	0.00024758052	0.00019666039	0.0001218579	9.0724694e-05	9.645977e-05	0.00013118764	0.00013427927	0.000113367714	0.00017586819	0.00011893277	0.00011987939	0.00017958845	0.000112698996	0.0001232897	0.00020316053	9.40146e-05	0.00012502127	0.00023831282	0.000105426974	0.00012781563	0.00027833926	0.00012889755	0.00012430883
588861	5.2258434e-05	0.00016062043	5.0116447e-05	3.0051295e-05	2.600567e-05	2.6933762e-05	4.9451308e-05	0.00016010793	5.033964e-05	4.9478018e-05	0.00015361748	5.0708237e-05	5.0279115e-05	7.782162e-05	5.1099072e-05	5.2885527e-05	5.6468743e-05	5.187005e-05	5.853948e-05	5.9591006e-05	5.34608e-05	5.641949e-05	5.9238373e-05	5.4145163e-05	3.3545788e-05	5.801028e-05	4.1063035e-05	2.6915563e-05	2.6895852e-05	2.757382e-05	3.0718013e-05	3.9125785e-05	2.7580374e-05	2.6892645e-05	3.8967275e-05	2.6990527e-05	2.7271448e-05	7.5369564e-05	2.6996046e-05	2.7042073e-05	0.00020565612	2.700404e-05	2.6097905e-05	0.00010037297	2.7043747e-05	2.4682407e-05	4.1383366e-05	2.5931557e-05
225453	9.259857e-07	9.9533e-07	9.184524e-07	1.0264528e-06	1.0199863e-06	1.0307705e-06	9.22788e-07	9.96557e-07	9.1751076e-07	9.219904e-07	1.0117036e-06	9.1611525e-07	9.178385e-07	9.4656116e-07	9.148819e-07	9.1253077e-07	9.4986734e-07	9.1320544e-07	9.464918e-07	9.85765e-07	9.141517e-07	9.90342e-07	1.0826672e-06	9.1022554e-07	9.4726647e-07	1.109025e-06	9.1277644e-07	1.0212376e-06	1.0133075e-06	9.795906e-07	9.989636e-07	9.919297e-07	1.0507432e-06	1.0404812e-06	9.709008e-07	1.0990841e-06	1.0318897e-06	9.590598e-07	1.1105246e-06	1.0466996e-06	9.077617e-07	1.1179943e-06	1.0835741e-06	9.407277e-07	1.1363181e-06	1.144908e-06	9.881711e-07	1.219539e-06
993474	5.4681614e-06	3.7554208e-05	3.535886e-06	1.232439e-06	1.3983837e-06	1.4840675e-06	3.6876793e-06	3.7439884e-05	3.5183157e-06	3.6302072e-06	3.6565834e-05	3.4965733e-06	3.5064863e-06	2.0435751e-05	3.4776092e-06	3.1534369e-06	1.8920514e-06	3.4428303e-06	2.136631e-06	1.6567681e-06	3.3781048e-06	1.8277822e-06	1.6812712e-06	3.9006604e-06	1.9208735e-06	1.7466807e-06	2.7160725e-06	1.5014427e-06	1.4164017e-06	1.6704082e-06	1.344954e-06	1.5384082e-06	1.3702131e-06	1.4913287e-06	1.4754701e-06	1.4052017e-06	1.4774614e-06	1.4266788e-06	1.3910833e-06	1.3179387e-06	1.7578079e-06	1.3712802e-06	1.0589457e-06	1.503544e-06	1.3085728e-06	7.981244e-07	1.4382302e-06	8.507796e-07
969805	0.00014385502	1.0160046e-05	0.00015898429	0.00023160543	0.00021939974	0.00016687348	0.00015959599	1.0263557e-05	0.00015884265	0.00015954985	1.1372975e-05	0.00015860362	0.00015916716	9.8221535e-05	0.00015849172	0.00016207522	0.00019692206	0.00015871464	0.0001844061	0.00021030949	0.00015959967	0.00020110812	0.00029940077	0.00014310043	6.6888126e-05	0.00033468488	0.0001201601	0.00016281905	0.00022735262	0.00014373922	0.00023559203	0.00043438678	0.00018426879	0.0002353952	0.0003958183	0.00017038784	0.0002468263	0.0005578465	0.00017071361	0.00024928263	0.00074724836	0.00017116271	0.00024830006	0.0006183224	0.00017192076	0.0002443773	0.00043316837	0.00016983875
662808	0.0006653234	5.6630695e-05	0.0007392848	0.00018095685	0.00016973975	0.00017893438	0.00075580593	5.66684e-05	0.000733437	0.0007556027	5.7540587e-05	0.00072371116	0.00073564955	0.00020752513	0.00071351964	0.0006760149	0.0006736558	0.00069340644	0.0005647335	0.000502438	0.00064633	0.000582398	0.000376881	0.0005517547	0.00025255478	0.00035880742	0.0004974051	0.00018975763	0.00017765322	0.0002444174	0.0001987751	0.00027138845	0.00015724456	0.00012543114	0.00022274326	0.00011774741	0.00013407586	0.00022911765	0.00010847684	0.00012569215	0.00024702246	0.00010331489	0.00010483069	0.00023616133	9.198087e-05	8.3001665e-05	0.00016996718	4.1300696e-05
920852	0.00047886872	3.0729734e-05	0.0005364241	0.0006403619	0.00064814277	0.00049068156	0.00053196074	3.0861567e-05	0.00053805864	0.0005324596	3.2378037e-05	0.0005407842	0.0005387157	0.0003101714	0.0005441969	0.00057625707	0.0006828017	0.0005518894	0.00065717736	0.0006867362	0.0005570683	0.00059835234	0.0010435374	0.00045600714	0.00021437785	0.0011679735	0.00029137623	0.00048162442	0.0006762871	0.000483463	0.00064424734	0.0016881042	0.00052346016	0.0005119709	0.0014282941	0.00043923868	0.00053944427	0.0019719417	0.00042377604	0.000530026	0.0030914773	0.0004163155	0.00050599326	0.0022871147	0.00040077706	0.00047129806	0.0011677992	0.00030604462
223441	0.00058793684	0.0003710367	0.0005210267	0.00039597505	0.00024584285	0.00030508207	0.0005349723	0.00037108263	0.0005188353	0.0005309414	0.00037479316	0.0005157918	0.00051908154	0.000797459	0.00051329803	0.00049732794	0.0004557142	0.0005095113	0.00043528888	0.00039975112	0.0004978036	0.0003864494	0.00043408427	0.00046862356	0.00017538619	0.00043826038	0.00031925974	0.00030023075	0.00025325964	0.00035031632	0.00040640967	0.00039965982	0.00031599274	0.00024805788	0.00039447783	0.00022730979	0.00026072477	0.0005555657	0.0002103831	0.00025765353	0.00084409956	0.00020209457	0.00024403265	0.00064186275	0.00018529993	0.00020784671	0.00038743333	0.000101195794
4358255	0.0075269565	0.004315765	0.0065227174	0.0023877276	0.0018198438	0.0024066602	0.006609623	0.0043214895	0.0065150377	0.006571482	0.004350019	0.006506903	0.006506719	0.009505842	0.0065024346	0.006306778	0.0053113485	0.0065025724	0.005589906	0.005269789	0.006557282	0.0052140392	0.0046194927	0.007196472	0.0021137877	0.0044032107	0.005367807	0.0024626	0.0019225926	0.002464895	0.002632996	0.0030519457	0.0022526928	0.0026044224	0.0029613378	0.0021250905	0.0026926892	0.0023761261	0.0020886948	0.0027223711	0.00258218	0.002061726	0.0026148818	0.0024116866	0.0019843245	0.0023406073	0.002457736	0.0013176594
812809	0.0002678425	0.00037968616	0.00026584414	2.2424892e-05	3.982726e-05	4.2029493e-05	0.00026457792	0.00038084007	0.0002657984	0.00026512775	0.0003809368	0.00026559894	0.00026555502	0.00017338553	0.0002650381	0.00025786334	0.0001988646	0.0002631315	0.00021782053	0.00016585752	0.00026075583	0.00023595753	8.14506e-05	0.00027490943	0.0002548432	7.2070005e-05	0.00031789864	4.7334335e-05	4.101515e-05	5.7009696e-05	2.4178335e-05	3.9082377e-05	2.9641133e-05	2.6043552e-05	2.7771768e-05	3.650279e-05	2.6171076e-05	7.501142e-06	3.6921607e-05	2.4421392e-05	2.730107e-06	3.676474e-05	2.0869307e-05	5.3769418e-06	3.572492e-05	2.0746094e-05	1.2427518e-05	2.6357131e-05
513073	0.002519927	0.0026954047	0.0022379209	0.00083803455	0.0009231935	0.00092921784	0.0022757067	0.0027024033	0.002233768	0.0022617308	0.0027795944	0.0022285134	0.0022327898	0.003395443	0.0022245087	0.0021665688	0.0019099838	0.0022179973	0.0018636638	0.0016842827	0.00219055	0.0017059214	0.0015666527	0.0021828276	0.00080804	0.0015249787	0.0015281137	0.0009607516	0.00095185725	0.0009971958	0.0009173657	0.0012526874	0.0008411278	0.00092125847	0.0010903768	0.00079907355	0.0009511434	0.0007740033	0.00078149594	0.0009402464	0.0006242023	0.00076896994	0.0009033847	0.0007159441	0.0007349619	0.0008604903	0.00089858036	0.0004901795
1024056	6.30563e-05	1.8394712e-05	6.231081e-05	9.787968e-06	5.9560816e-06	6.748638e-06	6.20553e-05	1.8500074e-05	6.241889e-05	6.2011546e-05	1.9439905e-05	6.259118e-05	6.238092e-05	4.330624e-05	6.2770356e-05	6.291126e-05	5.8410795e-05	6.303074e-05	5.594446e-05	4.93586e-05	6.222314e-05	4.5693403e-05	3.449365e-05	5.94119e-05	3.8941507e-06	3.0480714e-05	2.1238024e-05	6.8652384e-06	6.3304738e-06	8.171134e-06	1.0574252e-05	1.5468433e-05	6.71965e-06	5.4668085e-06	1.4321963e-05	4.1570675e-06	6.109126e-06	1.534288e-05	3.7232076e-06	6.4434985e-06	1.8250224e-05	3.5265668e-06	6.8181816e-06	1.6512311e-05	3.1513712e-06	7.0163283e-06	1.0799089e-05	1.6057465e-06
564004	0.00023900969	4.1584346e-05	0.0001928326	0.00015681337	9.8996985e-05	0.00013036121	0.00019989253	4.21407e-05	0.00019175986	0.0001977155	4.711187e-05	0.00019027409	0.00019180184	0.00040985827	0.00018903412	0.0001804186	0.00016920206	0.00018732542	0.00016451729	0.00016285566	0.00018655685	0.00016848842	0.00016330414	0.00019687535	9.817508e-05	0.00016537558	0.00018842352	0.00012483919	0.00010137812	0.000119749624	0.00014671218	0.00015025777	0.00014200072	0.00013170637	0.00014948493	0.00014621747	0.00013243323	0.00012707272	0.00014914834	0.00014472377	0.00011283221	0.00015190535	0.00017436934	0.00012656741	0.00016032251	0.00022456952	0.00012843912	0.00024423728
223764	0.0019250835	0.00090599933	0.0017135664	0.00069096364	0.0006716914	0.00060732674	0.0017460167	0.0009004324	0.0017088942	0.0017353784	0.0008698739	0.0017025197	0.0017077965	0.0022208926	0.0016971611	0.0016333879	0.0013608566	0.001688464	0.0013781361	0.001256552	0.001661354	0.0012211772	0.001382716	0.0016552531	0.0005183859	0.0013882467	0.0011386689	0.00063437707	0.0007020577	0.00074714294	0.0007947946	0.0010303903	0.000560157	0.00057501695	0.0009584487	0.00040256884	0.00061956834	0.0012285154	0.0003719822	0.0005902137	0.0017120402	0.00035471524	0.0005043567	0.001387577	0.00031545135	0.00037883985	0.0008785034	0.00012698081
552186	0.0048080594	0.0020499486	0.004361611	0.0009280785	0.0011216267	0.001330479	0.0044369	0.0020646893	0.0043486925	0.0044151237	0.0021830555	0.004330001	0.00434749	0.004035922	0.004312061	0.004152469	0.0035119266	0.004279708	0.0035630013	0.0030774837	0.0042404947	0.003666486	0.0023953386	0.0044315998	0.0034266962	0.0022829382	0.005101991	0.0014605324	0.0011672585	0.0015689842	0.0009774816	0.0012915827	0.0010327724	0.0010635942	0.00090345554	0.0011123772	0.0010887735	0.0002717905	0.0011094174	0.0011238861	0.000116327596	0.0011004186	0.0011057571	0.00020313289	0.0010626054	0.0011043757	0.00045256253	0.00070394157
208595	0.0031017358	0.006384234	0.0037971009	0.00043668723	0.00091340265	0.00068937277	0.0036731362	0.0063632317	0.003814454	0.0037114667	0.006183625	0.0038368173	0.0038119631	0.0012690133	0.0038518272	0.0039194077	0.0035134242	0.0038637258	0.003815394	0.003346918	0.003886165	0.004252179	0.0023377328	0.004173001	0.002964946	0.0022109721	0.004970436	0.00080772914	0.0009682844	0.0008523028	0.00053166423	0.0011057622	0.00048463035	0.00062665023	0.00070440175	0.0005494962	0.00066542573	0.00031434788	0.000558669	0.0006728112	0.00014095145	0.0005590447	0.0006499508	0.00022994747	0.00054905936	0.00071866665	0.00040182477	0.0004249653
587313	9.68474e-07	1.1234295e-06	9.596152e-07	1.0507052e-06	1.0750931e-06	1.0604452e-06	9.647486e-07	1.1233694e-06	9.584276e-07	9.639018e-07	1.1269977e-06	9.56654e-07	9.587883e-07	1.0188664e-06	9.550465e-07	9.511686e-07	9.767732e-07	9.52711e-07	9.799493e-07	1.0083318e-06	9.525911e-07	1.0254328e-06	1.1212173e-06	9.4596504e-07	9.880024e-07	1.1589797e-06	9.655637e-07	1.0560505e-06	1.070942e-06	1.0171085e-06	1.0395605e-06	1.0790773e-06	1.0700346e-06	1.0927092e-06	1.023715e-06	1.1174989e-06	1.0865376e-06	1.0250767e-06	1.129884e-06	1.1022958e-06	9.814457e-07	1.1373701e-06	1.1358457e-06	1.0013117e-06	1.1546903e-06	1.180301e-06	1.0408302e-06	1.2225771e-06
850135	3.530817e-06	1.92885e-06	3.9559773e-06	2.399662e-05	8.450497e-06	1.5733924e-05	4.0800287e-06	1.9206977e-06	3.9104384e-06	4.0829104e-06	1.8203373e-06	3.8370094e-06	3.9286515e-06	2.3303053e-06	3.7642105e-06	3.5785845e-06	4.4115573e-06	3.6397955e-06	3.7778054e-06	3.9863944e-06	3.4848322e-06	4.7450544e-06	5.0628087e-06	3.0457422e-06	7.257166e-06	5.7288994e-06	5.318613e-06	1.4596801e-05	8.525174e-06	1.4481962e-05	2.239889e-05	1.117366e-05	1.9595313e-05	1.4543274e-05	1.3337424e-05	1.528688e-05	1.4497424e-05	4.456862e-05	1.4546008e-05	1.5549467e-05	0.00020466288	1.4286942e-05	1.7073462e-05	6.405126e-05	1.4016683e-05	1.5099094e-05	2.3177441e-05	1.316935e-05
510204	1.5527395e-06	4.0978564e-05	1.4080001e-06	3.7061e-07	1.1711466e-06	4.2298382e-07	1.3549147e-06	4.0303094e-05	1.4250204e-06	1.358367e-06	3.5014564e-05	1.4533564e-06	1.4169999e-06	2.5272536e-06	1.4823979e-06	1.5501737e-06	1.1063457e-06	1.5357739e-06	1.470806e-06	1.2392029e-06	1.62645e-06	1.1723782e-06	1.4273513e-06	1.8454327e-06	6.121894e-07	1.4887257e-06	8.7779677e-07	4.547781e-07	1.1909692e-06	4.8564107e-07	4.693538e-07	1.5413144e-06	3.6238504e-07	5.8433864e-07	1.3841645e-06	3.5272785e-07	6.171375e-07	2.2645147e-06	3.4932944e-07	5.3092185e-07	4.428824e-06	3.4328428e-07	3.976481e-07	2.7116082e-06	3.221773e-07	2.87404e-07	1.2934047e-06	1.8112779e-07
48487	0.004428724	0.0014859698	0.003554923	0.0009067875	0.0008151354	0.0011885047	0.0036746035	0.0014863859	0.0035357946	0.0036372265	0.0014868905	0.0035090572	0.003532083	0.004633743	0.0034850603	0.0032523754	0.002589033	0.0034469557	0.002665874	0.0026032182	0.0034186211	0.0024586355	0.0022472588	0.003876193	0.0016584023	0.002049232	0.0036201612	0.0012557647	0.0008549413	0.0013265857	0.001010544	0.0010187541	0.000997089	0.001150375	0.0009903586	0.0010266014	0.0011629078	0.00045465064	0.0010148118	0.0011324919	0.0002924873	0.0009991382	0.0010095367	0.0003986637	0.0009459164	0.0008574274	0.00067508896	0.00052013644
284171	0.00016444898	0.00025696316	0.00014080192	6.415144e-05	6.731759e-05	6.128099e-05	0.00014352184	0.00025645195	0.00014051262	0.00014248284	0.00025460243	0.0001401635	0.00014034823	0.00025657646	0.00013991162	0.00013444717	0.00010677686	0.00013953994	0.00010839094	9.256521e-05	0.00013792318	9.497053e-05	9.7659555e-05	0.00014105745	4.2464897e-05	9.987348e-05	8.9772024e-05	6.234954e-05	7.037798e-05	6.848278e-05	7.356735e-05	0.00011469965	5.8071953e-05	6.218426e-05	0.000110433335	4.9638915e-05	6.5685934e-05	0.0001249729	4.7572732e-05	6.221204e-05	0.00014117666	4.634e-05	5.541031e-05	0.00013273653	4.3457803e-05	4.6741967e-05	0.00010139433	2.6354292e-05
